"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MIN","T2M_MAX","PRECTOTCORR","RH2M","WS10M","ALLSKY_SFC_PAR_TOT"
"1202",46.29,-63.12,1993,6,14,165,1993-06-14,-3.87,-1.64,4.32,90,11.94,1.1
"1203",46.29,-63.12,1993,6,15,166,1993-06-15,-3.22,-1.85,3.81,92.19,10.25,0.8
"1204",46.29,-63.12,1993,6,16,167,1993-06-16,-4.51,-1.69,7.58,93.56,7.65,1
"1205",46.29,-63.12,1993,6,17,168,1993-06-17,-8.53,-4.75,0.59,83.44,9.72,0.8
"1206",46.29,-63.12,1993,6,18,169,1993-06-18,-10.77,-3.23,5.94,91.62,7.71,0.8
"1207",46.29,-63.12,1993,6,19,170,1993-06-19,-4.54,-3.35,2.53,95.38,6.71,0.8
"1208",46.29,-63.12,1993,6,20,171,1993-06-20,-11.31,-2.71,4.35,95.44,9.39,0.8
"1209",46.29,-63.12,1993,6,21,172,1993-06-21,-14.36,-11.33,0.12,92.75,7.06,0.8
"1210",46.29,-63.12,1993,6,22,173,1993-06-22,-14.74,-6.72,0.91,92.94,3.57,0.8
"1211",46.29,-63.12,1993,6,23,174,1993-06-23,-14.31,-7.22,2.5,91.12,9.44,0.9
"1212",46.29,-63.12,1993,6,24,175,1993-06-24,-18.22,-1.95,1.98,96.69,8.83,0.8
"1213",46.29,-63.12,1993,6,25,176,1993-06-25,-4.2,-1.27,3.01,96.94,8.57,0.9
"1214",46.29,-63.12,1993,6,26,177,1993-06-26,-6.42,-3.89,1.85,95.69,5.05,0.9
"1215",46.29,-63.12,1993,6,27,178,1993-06-27,-15.77,-6.28,1.57,96.5,4.59,0.9
"1216",46.29,-63.12,1993,6,28,179,1993-06-28,-15.29,-10.32,0.4,94.88,5.02,1
"1217",46.29,-63.12,1993,6,29,180,1993-06-29,-10.88,-0.76,12.82,98.38,6.9,0.9
"1218",46.29,-63.12,1993,6,30,181,1993-06-30,-8.13,-0.7,19.1,96,9.39,1
"1219",46.29,-63.12,1993,7,1,182,1993-07-01,-10.13,-8.43,3.57,93.5,8.78,0.9
"1220",46.29,-63.12,1993,7,2,183,1993-07-02,-8.97,-7.3,0.79,92.19,8.73,1.2
"1221",46.29,-63.12,1993,7,3,184,1993-07-03,-14.36,-8.92,0.22,85.81,7.95,1.3
"1222",46.29,-63.12,1993,7,4,185,1993-07-04,-14.92,-9.85,0.24,87.25,10.07,1.1
"1223",46.29,-63.12,1993,7,5,186,1993-07-05,-9.45,-2.19,4.88,95,11.02,1.8
"1224",46.29,-63.12,1993,7,6,187,1993-07-06,-6.64,-4,0.18,92.25,4.77,1.5
"1225",46.29,-63.12,1993,7,7,188,1993-07-07,-8.56,0.15,9.1,94.88,11.01,1.3
"1226",46.29,-63.12,1993,7,8,189,1993-07-08,-9.63,-1.86,2.16,81.88,13.76,2
"1227",46.29,-63.12,1993,7,9,190,1993-07-09,-20.2,-10.51,0.2,97,5.46,2.1
"1228",46.29,-63.12,1993,7,10,191,1993-07-10,-20.56,-16.69,0.01,98.19,4.73,2.2
"1229",46.29,-63.12,1993,7,11,192,1993-07-11,-20.79,-7.18,1.57,100,4.62,1.5
"1230",46.29,-63.12,1993,7,12,193,1993-07-12,-7.71,-6.6,0.66,92.56,1.96,2.5
"1231",46.29,-63.12,1993,7,13,194,1993-07-13,-10.01,-2.94,8.61,95.31,10.05,1.7
"1232",46.29,-63.12,1993,7,14,195,1993-07-14,-14.88,-1.54,6.95,90.44,14.98,1.8
"1233",46.29,-63.12,1993,7,15,196,1993-07-15,-17.16,-15.08,0.56,87.12,9.55,1.8
"1234",46.29,-63.12,1993,7,16,197,1993-07-16,-16.01,-3.63,2.09,91.88,10.95,2.7
"1235",46.29,-63.12,1993,7,17,198,1993-07-17,-10.43,-0.88,3.79,91.5,9.12,2.1
"1236",46.29,-63.12,1993,7,18,199,1993-07-18,-11.88,-2.92,3.34,94,7.18,2.2
"1237",46.29,-63.12,1993,7,19,200,1993-07-19,-2.37,1.01,10.91,91.06,14.41,2.4
"1238",46.29,-63.12,1993,7,20,201,1993-07-20,-13.31,-3.06,2.29,88.25,11.02,2.5
"1239",46.29,-63.12,1993,7,21,202,1993-07-21,-13.68,-5.14,1.71,87.31,8.34,3.9
"1240",46.29,-63.12,1993,7,22,203,1993-07-22,-8.2,-3.47,4.81,92.56,9.37,2.7
"1241",46.29,-63.12,1993,7,23,204,1993-07-23,-13.1,-9.05,0.84,81,11.34,2.9
"1242",46.29,-63.12,1993,7,24,205,1993-07-24,-16.64,-13.31,0.51,86.06,5.84,3.1
"1243",46.29,-63.12,1993,7,25,206,1993-07-25,-18.69,-15.61,0.28,87.75,9.05,3.2
"1244",46.29,-63.12,1993,7,26,207,1993-07-26,-19.43,-17.32,0.36,95.56,5.8,4.2
"1245",46.29,-63.12,1993,7,27,208,1993-07-27,-16.91,-11.92,1.32,99.25,11.37,3.6
"1246",46.29,-63.12,1993,7,28,209,1993-07-28,-12.63,-10.42,0.62,91.5,13.42,3.9
"1247",46.29,-63.12,1993,7,29,210,1993-07-29,-15.88,-12.15,0.51,89.56,11.14,4.4
"1248",46.29,-63.12,1993,7,30,211,1993-07-30,-16.55,-13.95,0.39,88.31,2.87,6.5
"1249",46.29,-63.12,1993,7,31,212,1993-07-31,-17.87,-8.11,0.58,97.44,9.51,4.7
"1250",46.29,-63.12,1993,8,1,213,1993-08-01,-7.71,0.23,10.32,93.12,12.45,5.9
"1251",46.29,-63.12,1993,8,2,214,1993-08-02,-11.86,0.23,4.45,89,11.98,5.7
"1252",46.29,-63.12,1993,8,3,215,1993-08-03,-5.03,-0.81,11,87.88,16.3,6.7
"1253",46.29,-63.12,1993,8,4,216,1993-08-04,-7.54,-2.2,2.8,93.56,7.06,6
"1254",46.29,-63.12,1993,8,5,217,1993-08-05,-12.98,-6.95,1.41,93.81,5.06,7.4
"1255",46.29,-63.12,1993,8,6,218,1993-08-06,-12.57,-5.54,2.77,89.56,5.89,7.7
"1256",46.29,-63.12,1993,8,7,219,1993-08-07,-17.06,-10.81,1.1,86.69,7.47,7.8
"1257",46.29,-63.12,1993,8,8,220,1993-08-08,-19.7,-7.78,1.27,88.56,5.01,8.3
"1258",46.29,-63.12,1993,8,9,221,1993-08-09,-11.83,-4.81,1.64,96.38,7.41,8.1
"1259",46.29,-63.12,1993,8,10,222,1993-08-10,-13.89,-3.92,2.1,89.94,11.23,7.4
"1260",46.29,-63.12,1993,8,11,223,1993-08-11,-15.02,-12.43,0.17,95.31,6.95,9.6
"1261",46.29,-63.12,1993,8,12,224,1993-08-12,-18.31,-2.38,2.41,94.06,10.44,8.2
"1262",46.29,-63.12,1993,8,13,225,1993-08-13,-2.64,-1.1,6.12,93.62,11.8,9
"1263",46.29,-63.12,1993,8,14,226,1993-08-14,-6.1,-1.14,2.78,95.19,9.42,11.4
"1264",46.29,-63.12,1993,8,15,227,1993-08-15,-10.73,-6.31,1.99,94.06,11.8,9.9
"1265",46.29,-63.12,1993,8,16,228,1993-08-16,-11.9,-7.6,2.75,92.25,10.46,12.5
"1266",46.29,-63.12,1993,8,17,229,1993-08-17,-12.76,-7.77,1.04,88.62,11.3,11.9
"1267",46.29,-63.12,1993,8,18,230,1993-08-18,-15.38,-12.92,0.3,87.31,3.84,14.1
"1268",46.29,-63.12,1993,8,19,231,1993-08-19,-16.08,-14.44,0.25,89.31,7.85,11.9
"1269",46.29,-63.12,1993,8,20,232,1993-08-20,-17.98,-14.68,0.12,90.25,5.45,15
"1270",46.29,-63.12,1993,8,21,233,1993-08-21,-16.57,-7.16,0.81,92.75,9.43,15.6
"1271",46.29,-63.12,1993,8,22,234,1993-08-22,-7.99,-0.68,9.07,92.75,12.52,16.4
"1272",46.29,-63.12,1993,8,23,235,1993-08-23,-15.01,-8.54,1.07,82.5,13.42,17.4
"1273",46.29,-63.12,1993,8,24,236,1993-08-24,-16.07,-13.85,0.77,84.44,13.06,17.5
"1274",46.29,-63.12,1993,8,25,237,1993-08-25,-16.36,-14.31,2.14,91.5,6.68,18.6
"1275",46.29,-63.12,1993,8,26,238,1993-08-26,-15.27,-4.2,8.22,93.5,9.02,19.4
"1276",46.29,-63.12,1993,8,27,239,1993-08-27,-10.66,-3.41,3.46,92.88,9.51,19.1
"1277",46.29,-63.12,1993,8,28,240,1993-08-28,-15.88,-12.2,0.31,85.31,7.09,20.8
"1278",46.29,-63.12,1993,8,29,241,1993-08-29,-22.89,-16.3,0.62,93.88,6.91,21.6
"1279",46.29,-63.12,1993,8,30,242,1993-08-30,-23.67,-17.17,0.31,92.44,7.42,22.2
"1280",46.29,-63.12,1993,8,31,243,1993-08-31,-21.95,-17.56,0.24,97.31,6.27,23.1
"1281",46.29,-63.12,1993,9,1,244,1993-09-01,-19.71,-1.45,7.26,95.94,7.32,27.8
"1282",46.29,-63.12,1993,9,2,245,1993-09-02,-7.23,-4.02,0.63,85.06,7.55,24.2
"1283",46.29,-63.12,1993,9,3,246,1993-09-03,-7.17,-3.43,5.5,97.88,7.17,22.7
"1284",46.29,-63.12,1993,9,4,247,1993-09-04,-6.56,-2.1,2.46,88.25,11.43,30.1
"1285",46.29,-63.12,1993,9,5,248,1993-09-05,-10.04,-5.17,0.36,90.25,7.38,30.2
"1286",46.29,-63.12,1993,9,6,249,1993-09-06,-12.2,-10.02,0.62,83.31,10.88,26.9
"1287",46.29,-63.12,1993,9,7,250,1993-09-07,-14.35,-9.94,0.75,89.62,6.98,23.8
"1288",46.29,-63.12,1993,9,8,251,1993-09-08,-13.32,-9.13,2.62,93.31,13.95,30.5
"1289",46.29,-63.12,1993,9,9,252,1993-09-09,-17.22,-12.69,0.8,91.31,9.68,31.4
"1290",46.29,-63.12,1993,9,10,253,1993-09-10,-17.23,-8.96,1.23,84.69,5.69,39
"1291",46.29,-63.12,1993,9,11,254,1993-09-11,-11.04,-4.49,13.85,94.31,17.32,29.6
"1292",46.29,-63.12,1993,9,12,255,1993-09-12,-8.14,-3.04,2.43,88.56,8.97,34.1
"1293",46.29,-63.12,1993,9,13,256,1993-09-13,-12.95,-8.93,0.53,83.44,8.48,31.8
"1294",46.29,-63.12,1993,9,14,257,1993-09-14,-12.5,-4.33,4.15,94.12,5.8,31.8
"1295",46.29,-63.12,1993,9,15,258,1993-09-15,-10.87,-7.07,3.48,97.62,11.01,33.4
"1296",46.29,-63.12,1993,9,16,259,1993-09-16,-13.2,-9.26,4.05,92.06,19.82,31
"1297",46.29,-63.12,1993,9,17,260,1993-09-17,-12.94,-7.78,2.59,88.5,13.02,33
"1298",46.29,-63.12,1993,9,18,261,1993-09-18,-7.47,-3.85,5.59,93.81,6.52,52.7
"1299",46.29,-63.12,1993,9,19,262,1993-09-19,-9.03,-5.12,2.11,93,9.58,45
"1300",46.29,-63.12,1993,9,20,263,1993-09-20,-10.35,-9.22,1.85,90.56,9.02,41.9
"1301",46.29,-63.12,1993,9,21,264,1993-09-21,-13.82,-10.54,1.69,88.38,4.82,48.3
"1302",46.29,-63.12,1993,9,22,265,1993-09-22,-16.48,-3.34,3.73,94.81,10.55,57.4
"1303",46.29,-63.12,1993,9,23,266,1993-09-23,-7.74,-1.89,1.55,84.44,14.81,39.7
"1304",46.29,-63.12,1993,9,24,267,1993-09-24,-10.67,-4.19,1.17,85.44,13.55,41.3
"1305",46.29,-63.12,1993,9,25,268,1993-09-25,-13.37,-11.27,0.54,80,11.72,40.5
"1306",46.29,-63.12,1993,9,26,269,1993-09-26,-13.44,-5.26,1.64,91.44,8.64,50.2
"1307",46.29,-63.12,1993,9,27,270,1993-09-27,-5.73,-1.79,2.61,93.19,8.03,46.3
"1308",46.29,-63.12,1993,9,28,271,1993-09-28,-5.52,-2.44,8.08,92.81,15.8,56.6
"1309",46.29,-63.12,1993,9,29,272,1993-09-29,-10.48,-6.1,1.72,87.81,13.58,51.8
"1310",46.29,-63.12,1993,9,30,273,1993-09-30,-10.58,-7.88,0.09,84.38,8,41.7
"1311",46.29,-63.12,1993,10,1,274,1993-10-01,-11.93,-7.17,2.33,92.88,5.49,65.4
"1312",46.29,-63.12,1993,10,2,275,1993-10-02,-10.21,-5.21,0.5,89.75,8.27,70.4
"1313",46.29,-63.12,1993,10,3,276,1993-10-03,-10.23,-0.65,9.7,96.56,7.38,54.8
"1314",46.29,-63.12,1993,10,4,277,1993-10-04,-16.77,-4.6,1.09,91.62,9.41,59.1
"1315",46.29,-63.12,1993,10,5,278,1993-10-05,-4.31,0.44,2.51,96.69,10.88,53.4
"1316",46.29,-63.12,1993,10,6,279,1993-10-06,-12.27,-0.18,0.72,81.44,9.24,61.8
"1317",46.29,-63.12,1993,10,7,280,1993-10-07,-12.64,-6.03,0.2,82.62,4.18,67.3
"1318",46.29,-63.12,1993,10,8,281,1993-10-08,-10.53,-6.21,1.16,91.12,5.09,70.2
"1319",46.29,-63.12,1993,10,9,282,1993-10-09,-10.73,-6.4,7.46,91.56,13.02,71.7
"1320",46.29,-63.12,1993,10,10,283,1993-10-10,-10.88,-2.25,3.25,94,8.98,56.8
"1321",46.29,-63.12,1993,10,11,284,1993-10-11,-12.61,-8.05,1.04,84.31,11.59,67.3
"1322",46.29,-63.12,1993,10,12,285,1993-10-12,-10.39,-0.03,7.04,95.38,12.14,60.8
"1323",46.29,-63.12,1993,10,13,286,1993-10-13,-3.61,-0.42,4.07,91.44,10.54,66.4
"1324",46.29,-63.12,1993,10,14,287,1993-10-14,-2.56,0.23,2.23,93.5,4.08,71.4
"1325",46.29,-63.12,1993,10,15,288,1993-10-15,-5.81,-1.7,1.33,92.19,6.63,65.8
"1326",46.29,-63.12,1993,10,16,289,1993-10-16,-7.38,0.19,6,97.06,10.27,93.5
"1327",46.29,-63.12,1993,10,17,290,1993-10-17,-6.97,0.28,9.4,92.56,12.14,90.4
"1328",46.29,-63.12,1993,10,18,291,1993-10-18,-11.14,-5.23,1.23,85.12,7.95,31.1
"1329",46.29,-63.12,1993,10,19,292,1993-10-19,-11.17,-6.6,4.49,84.38,14.1,96.3
"1330",46.29,-63.12,1993,10,20,293,1993-10-20,-9.75,-7.24,1.34,82.06,10.28,37.2
"1331",46.29,-63.12,1993,10,21,294,1993-10-21,-10.76,-7.77,0.46,83.75,7.27,65.4
"1332",46.29,-63.12,1993,10,22,295,1993-10-22,-12.24,-8.57,0.34,87.81,10.55,85.5
"1333",46.29,-63.12,1993,10,23,296,1993-10-23,-8.67,0.11,0.66,92.56,8.73,96.5
"1334",46.29,-63.12,1993,10,24,297,1993-10-24,-4,0.29,4.22,92.69,10.99,90
"1335",46.29,-63.12,1993,10,25,298,1993-10-25,-5.86,-0.65,0.79,83.88,14.21,75.9
"1336",46.29,-63.12,1993,10,26,299,1993-10-26,-5.95,-0.76,1.44,88.25,11.8,91.8
"1337",46.29,-63.12,1993,10,27,300,1993-10-27,-8.38,-5.92,0.35,84.75,12.22,114.3
"1338",46.29,-63.12,1993,10,28,301,1993-10-28,-8.17,-3.68,0.48,86.62,9.45,116.1
"1339",46.29,-63.12,1993,10,29,302,1993-10-29,-7.6,-2.85,0.29,81.25,2.64,103.9
"1340",46.29,-63.12,1993,10,30,303,1993-10-30,-6.19,-3.51,1.6,87.69,2.16,32.2
"1341",46.29,-63.12,1993,10,31,304,1993-10-31,-6.67,-2.77,1.05,88.38,3.51,110.1
"1342",46.29,-63.12,1993,11,1,305,1993-11-01,-8.13,-5.42,0.52,84.88,5.09,83.7
"1343",46.29,-63.12,1993,11,2,306,1993-11-02,-9.35,-3.81,6.12,94.06,10.4,79.1
"1344",46.29,-63.12,1993,11,3,307,1993-11-03,-4.36,-1.26,1.67,92.06,7,88.4
"1345",46.29,-63.12,1993,11,4,308,1993-11-04,-5.31,-3.65,2.77,91.25,8.28,61.4
"1346",46.29,-63.12,1993,11,5,309,1993-11-05,-6.89,-2.17,2.57,91.25,7.98,36.2
"1347",46.29,-63.12,1993,11,6,310,1993-11-06,-8.56,-3.27,0.06,82.88,7.23,131.7
"1348",46.29,-63.12,1993,11,7,311,1993-11-07,-7.35,-0.42,1.09,91.31,6.49,81.3
"1349",46.29,-63.12,1993,11,8,312,1993-11-08,-4.28,-0.06,4.27,91.62,10.8,45.9
"1350",46.29,-63.12,1993,11,9,313,1993-11-09,-4.17,-1.45,1.62,90.62,8.45,89.6
"1351",46.29,-63.12,1993,11,10,314,1993-11-10,-4.56,-1.92,1.41,93.75,5.93,116.9
"1352",46.29,-63.12,1993,11,11,315,1993-11-11,-4.38,-0.82,0.74,90.12,1.83,108.9
"1353",46.29,-63.12,1993,11,12,316,1993-11-12,-7.28,-1.26,1.49,85.81,7.62,112.7
"1354",46.29,-63.12,1993,11,13,317,1993-11-13,-9.25,-4.5,2.12,87.44,5.48,115.7
"1355",46.29,-63.12,1993,11,14,318,1993-11-14,-6.17,-3.35,2.48,91.19,3.75,94.7
"1356",46.29,-63.12,1993,11,15,319,1993-11-15,-6,-3.32,1.38,87.25,2.84,108.4
"1357",46.29,-63.12,1993,11,16,320,1993-11-16,-8.13,-3.99,0.42,79.56,7.48,114.2
"1358",46.29,-63.12,1993,11,17,321,1993-11-17,-8.28,-1.98,5.06,92.94,7.22,100.4
"1359",46.29,-63.12,1993,11,18,322,1993-11-18,-3.85,-1.9,2.46,86.94,8.02,139.9
"1360",46.29,-63.12,1993,11,19,323,1993-11-19,-7.61,-4.06,3.46,85.12,11.27,116.5
"1361",46.29,-63.12,1993,11,20,324,1993-11-20,-7.7,-3.24,0.17,81.38,12.84,137.4
"1362",46.29,-63.12,1993,11,21,325,1993-11-21,-6.98,-4.23,0.47,82.06,10.77,95.1
"1363",46.29,-63.12,1993,11,22,326,1993-11-22,-4.73,-0.8,3.31,94.38,10.32,138.5
"1364",46.29,-63.12,1993,11,23,327,1993-11-23,-2.43,0.41,19.26,95.69,13.67,128
"1365",46.29,-63.12,1993,11,24,328,1993-11-24,-5.81,-0.57,8.15,91.5,10.08,78.2
"1366",46.29,-63.12,1993,11,25,329,1993-11-25,-6.1,-0.52,0.15,79.38,4.55,133.2
"1367",46.29,-63.12,1993,11,26,330,1993-11-26,-5.12,-0.49,1.98,94.19,5.61,54.8
"1368",46.29,-63.12,1993,11,27,331,1993-11-27,-1.74,-0.33,1.86,94,5.61,138.6
"1369",46.29,-63.12,1993,11,28,332,1993-11-28,-3.33,-0.47,0.94,91.12,9.78,142.6
"1370",46.29,-63.12,1993,11,29,333,1993-11-29,-3.3,-0.8,1.15,91.44,3.31,140.6
"1371",46.29,-63.12,1993,11,30,334,1993-11-30,-2.85,-0.36,1.15,94.38,7.12,95.3
"1372",46.29,-63.12,1993,12,1,335,1993-12-01,-2.27,-0.48,1.09,91.62,4.27,84.9
"1373",46.29,-63.12,1993,12,2,336,1993-12-02,-2.83,0.15,0.14,87.12,3.69,133.4
"1374",46.29,-63.12,1993,12,3,337,1993-12-03,-5.28,-0.96,0.14,90.75,4.77,151.8
"1375",46.29,-63.12,1993,12,4,338,1993-12-04,-4.08,-1.87,0.68,89.88,5.84,142
"1376",46.29,-63.12,1993,12,5,339,1993-12-05,-4.57,-0.36,4.76,88.5,8.44,149.4
"1377",46.29,-63.12,1993,12,6,340,1993-12-06,-0.34,0.27,7.36,96.5,9.81,152.6
"1378",46.29,-63.12,1993,12,7,341,1993-12-07,-0.84,0.33,5.16,94.88,11.4,48.8
"1379",46.29,-63.12,1993,12,8,342,1993-12-08,-0.88,-0.08,4.73,91.69,11.05,157.1
"1380",46.29,-63.12,1993,12,9,343,1993-12-09,-0.91,-0.23,5.85,95.12,9.21,86.9
"1381",46.29,-63.12,1993,12,10,344,1993-12-10,-1.41,-0.56,5.19,95.81,6.38,162.9
"1382",46.29,-63.12,1993,12,11,345,1993-12-11,-2.6,-0.77,1.24,91.31,7.82,126.5
"1383",46.29,-63.12,1993,12,12,346,1993-12-12,-2.45,-0.32,3.58,95.88,6.09,84.7
"1384",46.29,-63.12,1993,12,13,347,1993-12-13,-2.23,-1.51,1.27,93,6.36,135.7
"1385",46.29,-63.12,1993,12,14,348,1993-12-14,-1.84,-0.42,3.89,88.44,8.44,167.3
"1386",46.29,-63.12,1993,12,15,349,1993-12-15,-2.63,-0.18,0.66,83,4.3,124.6
"1387",46.29,-63.12,1993,12,16,350,1993-12-16,-2.7,-0.79,0.37,83.12,5.32,124.7
"1388",46.29,-63.12,1993,12,17,351,1993-12-17,-2.06,-0.27,2.29,87.19,3.41,139.8
"1389",46.29,-63.12,1993,12,18,352,1993-12-18,-1.7,-0.2,0.38,87.19,4.95,151.6
"1390",46.29,-63.12,1993,12,19,353,1993-12-19,-2.37,-1.46,2.22,88.94,4.02,138.1
"1391",46.29,-63.12,1993,12,20,354,1993-12-20,-2.37,-0.09,0.64,78.56,8.9,139.8
"1392",46.29,-63.12,1993,12,21,355,1993-12-21,-1.44,0.01,2.44,90.44,11.91,95.6
"1393",46.29,-63.12,1993,12,22,356,1993-12-22,-0.58,0.16,1.25,91.5,6.6,105.9
"1394",46.29,-63.12,1993,12,23,357,1993-12-23,-1.03,0.4,0.77,93.19,7.82,156.9
"1395",46.29,-63.12,1993,12,24,358,1993-12-24,-1.22,0.69,0.68,88.88,5.38,130
"1396",46.29,-63.12,1993,12,25,359,1993-12-25,-2.28,-0.16,1.08,88.25,4.4,96.1
"1397",46.29,-63.12,1993,12,26,360,1993-12-26,-0.77,0.57,0.65,90.44,5.73,77.7
"1398",46.29,-63.12,1993,12,27,361,1993-12-27,-0.77,0.35,0.62,90.31,6.35,152
"1399",46.29,-63.12,1993,12,28,362,1993-12-28,-3.03,-0.87,0.62,87.12,2.95,102.7
"1400",46.29,-63.12,1993,12,29,363,1993-12-29,-2.7,-0.17,2.34,90.62,6.11,115.5
"1401",46.29,-63.12,1993,12,30,364,1993-12-30,-1.74,0.12,0.19,79.94,3,140.5
"1402",46.29,-63.12,1993,12,31,365,1993-12-31,-2.16,0.21,1.8,86,7.66,151.5
"1403",46.29,-63.12,1994,1,1,1,1994-01-01,-2.2,0.09,0.61,84.75,8.33,150.2
"1404",46.29,-63.12,1994,1,2,2,1994-01-02,-2.23,0.84,0.01,74.81,6.45,155.4
"1405",46.29,-63.12,1994,1,3,3,1994-01-03,-1.08,0.61,0.04,81.88,7.88,94.7
"1406",46.29,-63.12,1994,1,4,4,1994-01-04,-2.38,0.22,0.08,79.25,8.74,119.5
"1407",46.29,-63.12,1994,1,5,5,1994-01-05,-2.33,-0.77,0.51,81.56,4.98,124.9
"1408",46.29,-63.12,1994,1,6,6,1994-01-06,-1.82,0.19,0.9,84.62,4.01,139.2
"1409",46.29,-63.12,1994,1,7,7,1994-01-07,-1.18,0.51,0.02,64.56,1.23,143
"1410",46.29,-63.12,1994,1,8,8,1994-01-08,-1.27,0.48,0.1,77.31,3.65,118.3
"1411",46.29,-63.12,1994,1,9,9,1994-01-09,-1.63,0.01,0.33,84.56,3.59,109.2
"1412",46.29,-63.12,1994,1,10,10,1994-01-10,-1.64,0.26,1.96,88.81,5.03,140.2
"1413",46.29,-63.12,1994,1,11,11,1994-01-11,-1.21,0.9,0.7,86.75,4.59,104.2
"1414",46.29,-63.12,1994,1,12,12,1994-01-12,-0.92,0.53,0.83,83.56,5.84,108.6
"1415",46.29,-63.12,1994,1,13,13,1994-01-13,-1.42,0.06,1.13,82.94,5.14,146.7
"1416",46.29,-63.12,1994,1,14,14,1994-01-14,-1.35,-0.26,0.64,82.56,9.82,134.4
"1417",46.29,-63.12,1994,1,15,15,1994-01-15,-0.59,1.71,0.04,74.06,7.13,115.7
"1418",46.29,-63.12,1994,1,16,16,1994-01-16,-1.02,0.45,0.48,80.5,5.55,113.8
"1419",46.29,-63.12,1994,1,17,17,1994-01-17,-1.05,1.33,0.1,69.94,5.43,115
"1420",46.29,-63.12,1994,1,18,18,1994-01-18,-0.25,1.56,3.42,85,10.95,105.4
"1421",46.29,-63.12,1994,1,19,19,1994-01-19,0.65,1.59,9.69,91.75,9.08,60.9
"1422",46.29,-63.12,1994,1,20,20,1994-01-20,0.31,1.81,0.85,87.94,5.91,127.1
"1423",46.29,-63.12,1994,1,21,21,1994-01-21,-1.12,0.25,1.01,89.06,3.85,109.9
"1424",46.29,-63.12,1994,1,22,22,1994-01-22,-0.63,0.9,13.61,90.75,13.27,62
"1425",46.29,-63.12,1994,1,23,23,1994-01-23,0.43,1.26,2.25,92.44,9.61,88.4
"1426",46.29,-63.12,1994,1,24,24,1994-01-24,0.48,1.64,1.16,92.62,4.28,120.7
"1427",46.29,-63.12,1994,1,25,25,1994-01-25,-0.51,1.16,1.25,87.25,5.14,119.8
"1428",46.29,-63.12,1994,1,26,26,1994-01-26,-0.59,1.75,0.44,87.06,5.25,116.4
"1429",46.29,-63.12,1994,1,27,27,1994-01-27,-1.07,-0.19,0.51,87.31,4.6,109.2
"1430",46.29,-63.12,1994,1,28,28,1994-01-28,-1.1,0.32,0.73,84.94,5.36,90.3
"1431",46.29,-63.12,1994,1,29,29,1994-01-29,0.09,1.03,1.97,90.19,5.06,95.3
"1432",46.29,-63.12,1994,1,30,30,1994-01-30,-0.55,0.23,1.12,89.38,2.8,78.6
"1433",46.29,-63.12,1994,1,31,31,1994-01-31,-2.74,0.18,1.47,90.56,5.62,80.6
"1434",46.29,-63.12,1994,2,1,32,1994-02-01,-2.66,0.61,1.47,86.44,5.22,73.2
"1435",46.29,-63.12,1994,2,2,33,1994-02-02,0.8,1.69,7.49,97.5,9.24,61.5
"1436",46.29,-63.12,1994,2,3,34,1994-02-03,0.88,1.76,0.87,92.88,8.37,104.9
"1437",46.29,-63.12,1994,2,4,35,1994-02-04,0.68,2.08,1.54,88.88,7.22,105.2
"1438",46.29,-63.12,1994,2,5,36,1994-02-05,0.1,1.53,5.21,89.75,5.84,95.9
"1439",46.29,-63.12,1994,2,6,37,1994-02-06,-0.81,0.12,1.68,88,3.47,103.1
"1440",46.29,-63.12,1994,2,7,38,1994-02-07,-0.26,0.77,1.67,88.19,6.8,75.5
"1441",46.29,-63.12,1994,2,8,39,1994-02-08,0.07,1.65,1.2,82.62,9.67,58.7
"1442",46.29,-63.12,1994,2,9,40,1994-02-09,-1.17,0.96,1.69,80.88,6.23,98.6
"1443",46.29,-63.12,1994,2,10,41,1994-02-10,-1.13,0.9,1.36,85.12,7.98,75.2
"1444",46.29,-63.12,1994,2,11,42,1994-02-11,-1.35,0.18,2.69,84.62,4.54,93.7
"1445",46.29,-63.12,1994,2,12,43,1994-02-12,-1.3,0.02,1.2,83.81,7.52,75.3
"1446",46.29,-63.12,1994,2,13,44,1994-02-13,-0.45,0.99,3.25,77.88,7.41,78.9
"1447",46.29,-63.12,1994,2,14,45,1994-02-14,0.42,1.78,7.19,90.69,6.59,68.8
"1448",46.29,-63.12,1994,2,15,46,1994-02-15,0.27,1.76,0.75,80.56,10.88,101.7
"1449",46.29,-63.12,1994,2,16,47,1994-02-16,-0.49,1.13,5.15,85.19,7.91,85
"1450",46.29,-63.12,1994,2,17,48,1994-02-17,1.19,1.94,1.47,90.56,5.51,68.3
"1451",46.29,-63.12,1994,2,18,49,1994-02-18,0.67,1.55,1.08,91.12,3.77,101.3
"1452",46.29,-63.12,1994,2,19,50,1994-02-19,0.02,1.72,1.65,84.81,7.52,78.7
"1453",46.29,-63.12,1994,2,20,51,1994-02-20,-0.66,1.26,4.25,87.12,5.48,81
"1454",46.29,-63.12,1994,2,21,52,1994-02-21,0.87,1.94,3.85,91.56,5.59,64.5
"1455",46.29,-63.12,1994,2,22,53,1994-02-22,-0.05,1.37,3.08,93,4.05,87.9
"1456",46.29,-63.12,1994,2,23,54,1994-02-23,0.53,1.21,6.44,92.19,8.12,42.8
"1457",46.29,-63.12,1994,2,24,55,1994-02-24,0.9,1.33,2.28,89.38,6.48,73.5
